~~~~  sas 2017-10-16  ~~~~
Generated on 2018-08-02 13:21:44
Time elapsed: 115.19 s
-1: velocity var 36363.59      width var 7099.50
455: velocity var 100451.70      width var 1966.34
    velocity mean 357.76      width mean 156.91
456: velocity var 73.04      width var 116.33
    velocity mean 11.61      width mean 9.98
457: velocity var 5433.74      width var 3608.58
    velocity mean 233.57      width mean 238.47
459: velocity var 929.57      width var 2263.60
    velocity mean 45.45      width mean 39.61
463: velocity var 197.51      width var 108.67
    velocity mean 24.53      width mean 34.33
464: velocity var 41.03      width var 404.00
    velocity mean 14.81      width mean 28.32
465: velocity var 973.57      width var 806.49
    velocity mean 50.02      width mean 38.75
466: velocity var 65.28      width var 272.05
    velocity mean 32.16      width mean 19.02
467: velocity var 19880.34      width var 474.36
    velocity mean 57.77      width mean 23.03
470: velocity var 18.04      width var 182.34
    velocity mean 4.81      width mean 12.14
471: velocity var 76093.48      width var 1793.57
    velocity mean 330.07      width mean 115.74
472: velocity var 32011.46      width var 166.94
    velocity mean 151.54      width mean 26.30
473: velocity var 28.81      width var 161.07
    velocity mean 7.99      width mean 11.44
474: velocity var 921.69      width var 2142.53
    velocity mean 33.16      width mean 32.09
475: velocity var 308.10      width var 158.91
    velocity mean 22.41      width mean 13.46
480: velocity var 14.02      width var 2300.38
    velocity mean 4.04      width mean 38.38
481: velocity var 255.38      width var 86.16
    velocity mean 30.55      width mean 11.74
482: velocity var 6348.61      width var 149.63
    velocity mean 22.24      width mean 13.98
483: velocity var 4098.46      width var 1102.74
    velocity mean 75.20      width mean 156.35
484: velocity var 1700.98      width var 3897.84
    velocity mean 59.30      width mean 142.04
486: velocity var 62.81      width var 202.11
    velocity mean 10.04      width mean 32.29
487: velocity var 47.64      width var 3819.72
    velocity mean 9.89      width mean 53.78
488: velocity var 265.95      width var 281.20
    velocity mean 46.48      width mean 18.39
489: velocity var 558.99      width var 158.52
    velocity mean 26.14      width mean 15.03
490: velocity var 16.93      width var 41.19
    velocity mean 6.83      width mean 7.29
492: velocity var 19928.52      width var 356.54
    velocity mean 56.35      width mean 25.06
493: velocity var 5647.14      width var 2192.78
    velocity mean 129.46      width mean 92.32
495: velocity var 988.03      width var 398.61
    velocity mean 36.57      width mean 20.57
496: velocity var 62.09      width var 97.78
    velocity mean 13.16      width mean 11.44
497: velocity var 466.65      width var 2370.19
    velocity mean 268.16      width mean 153.87
498: velocity var 3954.99      width var 3684.36
    velocity mean 119.34      width mean 106.93
499: velocity var 348.29      width var 252.92
    velocity mean 35.95      width mean 15.69
500: velocity var 42.00      width var 71.46
    velocity mean 7.64      width mean 12.14
501: velocity var 30.63      width var 305.44
    velocity mean 22.05      width mean 39.08
503: velocity var 2509.31      width var 3065.38
    velocity mean 48.38      width mean 112.04
504: velocity var 23.00      width var 200.40
    velocity mean 41.94      width mean 11.03
505: velocity var 302.49      width var 166.38
    velocity mean 14.55      width mean 22.69
506: velocity var 135.02      width var 1017.97
    velocity mean 44.73      width mean 18.08
507: velocity var 61242.44      width var 289.49
    velocity mean 76.72      width mean 15.90
508: velocity var 623.61      width var 155.55
    velocity mean 54.45      width mean 27.80
509: velocity var 156.99      width var 104.16
    velocity mean 16.50      width mean 16.73
510: velocity var 27721.57      width var 2272.39
    velocity mean 129.77      width mean 79.80
511: velocity var 477.41      width var 53.05
    velocity mean 54.05      width mean 10.87
512: velocity var 422.77      width var 550.64
    velocity mean 34.46      width mean 19.94
515: velocity var 14661.55      width var 5277.55
    velocity mean 90.88      width mean 117.82
516: velocity var 15065.40      width var 3696.67
    velocity mean 164.60      width mean 91.77
518: velocity var 2110.00      width var 1721.39
    velocity mean 61.11      width mean 96.38
519: velocity var 7.03      width var 107.58
    velocity mean 17.54      width mean 13.87
521: velocity var 6.15      width var 330.76
    velocity mean 4.82      width mean 28.57
522: velocity var 680.93      width var 49.12
    velocity mean 51.08      width mean 10.12
523: velocity var 438.39      width var 513.67
    velocity mean 25.98      width mean 21.84
524: velocity var 930.81      width var 2666.38
    velocity mean 32.30      width mean 67.55
525: velocity var 23283.74      width var 146.17
    velocity mean 57.48      width mean 15.89
526: velocity var 175.90      width var 964.91
    velocity mean 22.18      width mean 26.30
529: velocity var 253.25      width var 151.86
    velocity mean 26.61      width mean 13.23
531: velocity var 504.78      width var 2586.11
    velocity mean 17.41      width mean 45.50
532: velocity var 196.16      width var 257.97
    velocity mean 19.06      width mean 20.25
533: velocity var 75.69      width var 189.43
    velocity mean 16.40      width mean 13.95
534: velocity var 127719.35      width var 385.79
    velocity mean 195.76      width mean 30.20
535: velocity var 77750.61      width var 17454.32
    velocity mean 502.69      width mean 201.80
536: velocity var 190.49      width var 219.96
    velocity mean 25.21      width mean 14.11
537: velocity var 276.58      width var 946.81
    velocity mean 30.27      width mean 26.83
538: velocity var 323.01      width var 208.73
    velocity mean 38.93      width mean 21.40
539: velocity var 18103.63      width var 24530.68
    velocity mean 438.63      width mean 271.57
540: velocity var 6977.48      width var 6477.28
    velocity mean 81.88      width mean 105.01
541: velocity var 207.40      width var 87.70
    velocity mean 37.46      width mean 14.26
542: velocity var 41.39      width var 53.45
    velocity mean 8.63      width mean 11.13
545: velocity var 8.00      width var 75.93
    velocity mean 36.68      width mean 7.78
546: velocity var 24264.27      width var 5465.73
    velocity mean 464.69      width mean 215.63
547: velocity var 2514.20      width var 6132.28
    velocity mean 133.57      width mean 190.23
549: velocity var 36369.56      width var 5422.62
    velocity mean 205.25      width mean 165.57
550: velocity var 3104.59      width var 1488.24
    velocity mean 123.22      width mean 164.71
551: velocity var 109.90      width var 322.74
    velocity mean 30.29      width mean 11.29
552: velocity var 231.09      width var 112.09
    velocity mean 51.82      width mean 10.92
553: velocity var 13.78      width var 173.40
    velocity mean 14.79      width mean 8.03
554: velocity var 51.73      width var 23.87
    velocity mean 40.18      width mean 11.57
555: velocity var 64.97      width var 407.83
    velocity mean 13.05      width mean 22.73
556: velocity var 38638.70      width var 9081.61
    velocity mean 346.43      width mean 207.92
560: velocity var 36245.01      width var 135.42
    velocity mean 124.97      width mean 11.18
561: velocity var 30233.60      width var 14115.56
    velocity mean 527.90      width mean 262.69
562: velocity var 854.28      width var 2119.78
    velocity mean 35.30      width mean 86.00
564: velocity var 24142.80      width var 4750.69
    velocity mean 440.38      width mean 233.81
565: velocity var 77.39      width var 584.60
    velocity mean 12.04      width mean 21.09
566: velocity var 7543.19      width var 4120.63
    velocity mean 522.02      width mean 256.97
567: velocity var 10.55      width var 114.28
    velocity mean 5.73      width mean 20.77
569: velocity var 4.94      width var 128.06
    velocity mean 3.39      width mean 18.15
570: velocity var 6323.55      width var 1589.03
    velocity mean 149.54      width mean 129.04
571: velocity var 3586.14      width var 2781.60
    velocity mean 156.95      width mean 155.38
572: velocity var 83.02      width var 463.20
    velocity mean 15.53      width mean 23.66
573: velocity var 22.48      width var 119.85
    velocity mean 11.73      width mean 9.41
574: velocity var 52.29      width var 26.56
    velocity mean 16.18      width mean 7.99
575: velocity var 105463.46      width var 8572.24
    velocity mean 403.14      width mean 154.14
576: velocity var 35.14      width var 158.30
    velocity mean 5.23      width mean 18.90
577: velocity var 2403.41      width var 4558.16
    velocity mean 207.15      width mean 140.27
578: velocity var 18340.51      width var 4645.22
    velocity mean 221.10      width mean 159.54
579: velocity var 35.26      width var 35.12
    velocity mean 9.49      width mean 7.93
582: velocity var 4689.43      width var 493.49
    velocity mean 225.38      width mean 159.96
584: velocity var 1858.91      width var 1152.09
    velocity mean 209.44      width mean 115.47
585: velocity var 647.24      width var 121.67
    velocity mean 19.71      width mean 13.67
586: velocity var 40.98      width var 765.88
    velocity mean 8.44      width mean 16.03
587: velocity var 12888.67      width var 37.55
    velocity mean 46.55      width mean 7.07
588: velocity var 515.07      width var 485.61
    velocity mean 153.39      width mean 64.49
590: velocity var 9.64      width var 24.29
    velocity mean 30.63      width mean 6.44
591: velocity var 5.40      width var 132.59
    velocity mean 4.76      width mean 13.47
592: velocity var 64.13      width var 144.27
    velocity mean 18.32      width mean 20.17
593: velocity var 2073.20      width var 1251.11
    velocity mean 133.96      width mean 93.06
595: velocity var 10.06      width var 166856.41
    velocity mean 6.50      width mean 215.81
596: velocity var 18.98      width var 146.12
    velocity mean 6.06      width mean 11.37
597: velocity var 47.29      width var 317.94
    velocity mean 9.54      width mean 14.67
598: velocity var 300.07      width var 561.63
    velocity mean 112.53      width mean 80.43
599: velocity var 14519.38      width var 2275.50
    velocity mean 307.77      width mean 110.39
601: velocity var 20.21      width var 30.18
    velocity mean 11.03      width mean 6.99
602: velocity var 20.70      width var 18.22
    velocity mean 22.63      width mean 4.01
604: velocity var 1525.10      width var 2026.03
    velocity mean 68.30      width mean 101.90
605: velocity var 4.33      width var 73.15
